title,category,location,telephone,website,mail
HÔTEL CHAMP'ALSACE CENTRE,Hôtel de tourisme,1 Rue Saint Georges -67500HAGUENAU,03 88 93 33 38,https://www.champ-alsace.com/fr/centre/,champalsacecentr@aol.com
HÔTEL CHAMPERRET ÉLYSÉES,Hôtel de tourisme,129 avenue de Villiers -75017PARIS,01 47 64 44 00,http://www.champerret-elysees.fr,reservation@champerret-elysees.fr
HÔTEL CHAMPS FLEURIS,Hôtel de tourisme,231 route du Téléphérique -74110MORZINE,04 50 79 14 44,http://www.hotel-champs-fleuris.com,info@hotel-champs-fleuris.com
HÔTEL CHAMPS-ÉLYSÉES FRIEDLAND,Hôtel de tourisme,177 rue du Faubourg Saint-Honoré -75008Paris 8e Arrondissement,01 45 63 64 65,https://www.hotel-paris-friedland.com/,reception@friedland.com
HÔTEL CHANTACO GOLF & WELLNESS,Hôtel de tourisme,Route d'Ascain -64500SAINT-JEAN-DE-LUZ,05 59 41 32 87,www.lechantaco.com,hotel@lechantaco.com
HÔTEL CHANTE-GRELET,Hôtel de tourisme,32 avenue du général de gaulle -63140CHÂTELGUYON,04 73 86 02 05,https://www.hotel-chante-grelet.com/,contact@hotel-chante-grelet.com
HÔTEL CHANTE-PERDRIX,Hôtel de tourisme,Route des Gorges du Tarn -48210Sainte-Enimie,04 66 48 55 00,http://www.chante-perdrix.fr/,daniel.bergeron@orange.fr
HÔTEL CHANTECLER,Hôtel de tourisme,50 rue de la pelouse -72000LE MANS,02 43 14 40 00,www.hotelchantecler.fr,hotel.chantecler@wanadoo.fr
HÔTEL CHANTEPLAGE,Hôtel de tourisme,13 avenue du Port -83270SAINT-CYR-SUR-MER,04 94 26 16 55,www.hotelchanteplage.com,hotelchanteplage@aliceadsl.fr
HÔTEL CHANTEREYNE,Hôtel de tourisme,Rue de la Brigantine -50100Cherbourg-Octeville,02 33 93 02 20,https://www.hotelchantereyne.com/,reception@hotelchantereyne.com
HÔTEL CHAPTAL,Hôtel de tourisme,13 rue chaptal -37400AMBOISE,02 47 57 14 46,http://www.hotel-chaptal.com,infos@hotel-chaptal-amboise.fr
HÔTEL CHAREMBEAU,Hôtel de tourisme,Route de Niozelles -04300Forcalquier,04 92 70 91 70,https://www.charembeau.com/fr/,contact@charembeau.com
HÔTEL CHARING CROSS,Hôtel de tourisme,39 Rue Pasquier -75008PARIS,01 43 87 41 04,www.charingcrosshotel.com,charingcrosshotel@wanadoo.fr
HÔTEL CHARLEMAGNE,Hôtel de tourisme,1 rue Charcot -92200NEUILLY-SUR-SEINE,01 46 24 27 63,http://www.hotelcharlemagne.com,info@hotelcharlemagne.com
HÔTEL CHARLEMAGNE,Hôtel de tourisme,23 cours Charlemagne -69002Lyon 2e Arrondissement,04 72 77 70 00,https://www.happyculture.com/fr/hotel-charlemagne.html,bonjour@le-charlemagne-hotel.com
HÔTEL CHARLES,Hôtel de tourisme,7 avenue Jean Jaurès -83460LES ARCS-SUR-ARGENS,04 94 73 32 02,www.hotelcharles83.fr,hotel-charles@wanadoo.fr
HÔTEL CHARLES V,Hôtel de tourisme,20 RUE SAINT-PAUL -75004PARIS,01 44 54 85 00,http://www.hotelcharlesv.fr/,HOTEL7ART@WANADOO.FR
HÔTEL CHARME EN BEAUJOLAIS,Hôtel de tourisme,2 avenue de verdun -69220Belleville,04 74 69 61 69,https://www.charme-beaujolais.com/,contact@charme-beaujolais.com
HÔTEL CHARME ET BUSINESS LYON LIMONEST,Hôtel de tourisme,133 route du mont verdun -69760LIMONEST,04 78 35 94 97,https://www.cbhlyon.com/,contact@cbhlyon.com
HÔTEL CHARTREUSE DU BIGNAC,Hôtel de tourisme,Le Bignac -24520SAINT-NEXANS,05 53 22 12 80,www.abignac.com,info@abignac.com
HÔTEL CHASTELLARES,Hôtel de tourisme,Place Centrale d'Auron -06660Saint-Étienne-de-Tinée,04 93 23 02 58,https://www.chastellares.fr/,reception@chastellares.fr
HÔTEL CHATEAU PALAJA,Hôtel de tourisme,7 BARRI DEL CASTEL -11570PALAJA,06 63 69 88 32,http://www.chateau-palaja.fr,contact@chateau-palaja.fr
HÔTEL CHATEAUBRIAND,Hôtel de tourisme,2 bis rue de Chateaubriand -44300NANTES,02 40 20 22 38,http://www.hotel-chateaubriand-nantes.fr/,info@hotel-chateaubriand-nantes.fr
HÔTEL CHATEAUBRIAND,Hôtel de tourisme,6 rue Chateaubriand -75008Paris 8e Arrondissement,01 40 76 00 50,https://www.hotelchateaubriand.com/fr/,chateaubriand@rrhotels.fr
HÔTEL CHATELLERIE DE SCHOEBEQUE,Hôtel de tourisme,32 rue maréchal foch -59670CASSEL,03 28 42 42 67,https://www.schoebeque.com/fr/,contact@schoebeque.com
HÔTEL CHATILLON PARIS,Hôtel de tourisme,11 square de Chatillon -75014Paris 14e Arrondissement,01 45 42 31 17,https://www.hotelchatillon-parismontparnasse.com/,reservation@hotelchatillon.fr
HÔTEL CHAVANEL,Hôtel de tourisme,22 rue Tronchet -75008PARIS,01 47 42 26 14,http://www.hotelchavanel.com/,info@hotelchavanel.com
HÔTEL CHEOPS 87,Hôtel de tourisme,55 rue de l'Ancienne École Normale -87000LIMOGES,05 55 30 08 10,www.cheops87.com,cheops-87@orange.fr
HÔTEL CHEVAL BLANC LEMBACH,Hôtel de tourisme,4 Rue de Wissembourg -67510LEMBACH,03 88 94 41 86,http://www.au-cheval-blanc.fr,cheval-blanc-lembach@orange.fr
HÔTEL CHEVAL BLANC PARIS,Hôtel de tourisme,8 quai du Louvre -75001Paris 1er Arrondissement,01 40 28 00 00,https://www.chevalblanc.com/fr/maison/paris/,info.paris@chevalblanc.com
HÔTEL CHEVAL BLANC SAINT-TROPEZ,Hôtel de tourisme,Plage de La Bouillabaisse -83990SAINT-TROPEZ,04 94 55 91 00,https://www.chevalblanc.com/fr/maison/st-tropez/,res.sttropez@chevalblanc.com
HÔTEL CHEZ CAMILLE,Hôtel de tourisme,1 place Edouard Herriot -21230ARNAY-LE-DUC,03 80 90 01 38,http://www.chez-camille.fr,chez-camille@wanadoo.fr
HÔTEL CHEZ CAMILLE,Hôtel de tourisme,411 rue Hector Garaud -38160Saint Antoine l'Abbaye,06 82 43 05 99,http://www.chezcamille-restaurant.fr/,laurence_baret@hotmail.fr
HÔTEL CHEZ CAMILLOU,Hôtel de tourisme,10 route du Languedoc -48130AUMONT-AUBRAC,04 66 42 80 22,http://www.camillou.com/fr/hotel-chez-camillou.html,chezcamillou@wanadoo.fr
HÔTEL CHEZ FELIX,Hôtel de tourisme,1 rue de Strasbourg -68150Ostheim,03 89 47 91 54,https://www.chezfelix.fr/,hotel@chezfelix.fr
HÔTEL CHEZ FLO,Hôtel de tourisme,Rue Saint-Barthélémy -40160Parentis-en-Born,05 58 78 40 21,https://chezfloparentis.fr/,CHEZFLORESTAURANT@OUTLOOK.FR
HÔTEL CHEZ JANIE,Hôtel de tourisme,5 rue GAMBETTA -29680ROSCOFF,02 98 61 24 25,http://www.chezjanie.fr,contact@chezjanie.fr
HÔTEL CHEZ JEAN,Hôtel de tourisme,3/5 rue de la gare -67700SAVERNE,03 88 91 10 19,www.chez-jean.com,contact@chez-jean.com
HÔTEL CHEZ JEANNETTE,Hôtel de tourisme,7 rue Noisot -21220Fixin,03 80 52 45 49,http://chez-jeannette.fr/,contact@chez-jeannette.fr
HÔTEL CHEZ LE POÈTE,Hôtel de tourisme,Le Village -04140SELONNET,04 92 35 06 12,http://chez-le-poete.fr,chezlepoete@orange.fr
HÔTEL CHEZ MARION,Hôtel de tourisme,10 place de la plage -14810MERVILLE-FRANCEVILLE-PLAGE,02 31 24 23 39,http://www.chez-marion.com,chezmarion@wanadoo.fr
HÔTEL CHEZ MATTIN,Hôtel de tourisme,50 chemin st bernard -64100BAYONNE,05 59 55 02 19,http://hotel-mattin-bayonne.com/,snc-begorre@orange.fr
HÔTEL CHEZ NADINE,Hôtel de tourisme,2 Rue de l'Ecluse -17600L'ÉGUILLE-SUR-SEUDRE,06 81 87 14 55,https://chez-nadine.jimdosite.com/,Contact.cheznadine@gmail.com
HÔTEL CHEZ NOUS,Hôtel de tourisme,le bourg -01120SAINTE-CROIX,04 78 06 60 60,http://www.hotel-restaurant-chez-nous.com/,contact@hotel-restaurant-chez-nous.com
HÔTEL CHEZ PIERRE D'AGOS,Hôtel de tourisme,5 avenue du Lavedan -65400AGOS-VIDALOS,05 62 97 05 07,http://www.hotel-chezpierredagos.com/,contact@hotel-chezpierredagos.com
HÔTEL CHEZ PLANES,Hôtel de tourisme,6 place de Cerdagne -66800SAILLAGOUSE,04 68 04 72 08,www.chezplanes.com,hotelplanes@wanadoo.fr
HÔTEL CHEZ TERRASSIER,Hôtel de tourisme,205 rue du village -82800VAÏSSAC,05 63 30 94 60,http://www.chezterrassier.com/,chez-terrassier@wanadoo.fr
HÔTEL CHEZ WALTER,Hôtel de tourisme,casamozza -20290LUCCIANA,04 95 36 00 09,www.hotel-chez-walter.com,chez.walter@wanadoo.fr
HÔTEL CHIC Ô RAIL,Hôtel de tourisme,1 place du 8 Mai 1945 -62500SAINT-OMER,03 21 93 59 98,http://chicorail.fr/,contact@chicorail.fr
HÔTEL CHILHAR,Hôtel de tourisme,25 Xilareneko Karrika -64250ESPELETTE,05 59 42 89 01,www.hotel-chilhar.com,contact@hotel-chilhar.com
HÔTEL CHILO,Hôtel de tourisme,Le Bourg -64130BARCUS,05 59 28 90 79,www.hotel-chilo.com,contact@hotel-chilo.com
HÔTEL CHIMÈNE,Hôtel de tourisme,131 RUE DU VAL DE SAIRE -50100CHERBOURG-OCTEVILLE,02 33 43 12 23,http://hotel-chimene.com,hotel-chimene@orange.fr
HÔTEL CHOPIN,Hôtel de tourisme,46 passage jouffroy -75009PARIS,01 47 70 58 10,https://hotelchopin-paris-opera.com/,info@hotelchopin.fr
HÔTEL CHOULEUR MARGARET,Hôtel de tourisme,6 rue Fresque -30000Nîmes,07 81 92 04 99,https://www.margaret-hotelchouleur.com/,reservations@margaret-hotelchouleur.com
HÔTEL CHRIST ROI,Hôtel de tourisme,9 Avenue Monseigneur Rodhain -65100LOURDES,05 62 94 24 98,http://www.lourdes-christroi.com,hotelchristroi@orange.fr
HÔTEL CHRISTIAN,Hôtel de tourisme,10 rue Richelieu -65110Cauterets,05 62 92 50 04,http://www.hotel-christian.fr,hotel-christian@wanadoo.fr
HÔTEL CHRISTIANIA,Hôtel de tourisme,Avenue de la Vallée d'Or -73450VALLOIRE,04 79 59 00 57,https://www.christiania-hotel.com/,info@christiania-hotel.com
HÔTEL CHRISTIANIA,Hôtel de tourisme,23 route de briançon -05240LA SALLE LES ALPES,04 92 24 76 33,http://le-christiania.com,le.christiania@wanadoo.fr
HÔTEL CHRISTIANIA,Hôtel de tourisme,Rue du Parc des Sports -73150Val-d'Isère,04 79 06 08 25,https://www.hotel-christiania.com/fr/accueil/,welcome@hotel-christiania.com
HÔTEL CHRISTIANIA,Hôtel de tourisme,77 route du col des Aravis -74220La Clusaz,04 50 02 60 60,https://www.hotel-christiania.fr,info@hotel-christiania.fr
HÔTEL CHRISTINA,Hôtel de tourisme,250 avenue de la Chatre -36000CHÂTEAUROUX,02 54 34 01 77,http://hotel-christina-chateauroux.fr,hotelchristina@orange.fr
HÔTEL CHRISTOPHE COLOMB,Hôtel de tourisme,Place bel Ombra -20260CALVI,04 95 65 06 04,http://www.hotelchristophecolomb.com/,info@hotelchristophecolomb.com
HÔTEL CHRISTOPHER,Hôtel de tourisme,Pointe Milou -97133Saint-Barthélemy,06 90 40 23 21,http://hotelchristopher.com,generalmanager@hotelchristopher.com
HÔTEL CHÂTEAU BRACHET,Hôtel de tourisme,48 impasse des Couduriers -73100Grésy-sur-Aix,04 58 62 01 01,https://www.chateaubrachet.com/,reservations@chateaubrachet.com
HÔTEL CHÂTEAU CAPITOUL,Hôtel de tourisme,Route de Gruissan -11100Narbonne,04 48 22 07 24,https://www.chateaucapitoul.com/,resa@chateaucapitoul.com
HÔTEL CHÂTEAU D'ARTIGNY,Hôtel de tourisme,92 rue de monts -37250MONTBAZON,02 47 34 30 30,www.artigny.fr,artigny@grandesetapes.fr
HÔTEL CHÂTEAU D'AUBRY,Hôtel de tourisme,65 rue Henri Maurice -59494AUBRY-DU-HAINAUT,03 27 21 88 88,http://www.chateau-aubry.com,chateau.aubry@wanadoo.fr
HÔTEL CHÂTEAU D'AYRES,Hôtel de tourisme,Lieu-dit Ayres -48150Meyrueis,04 66 45 60 10,https://www.hotel-restaurant-meyrueis.com/fr/,chateau-d-ayres@wanadoo.fr
HÔTEL CHÂTEAU D'IGÉ,Hôtel de tourisme,252 rue du château -71960IGÉ,03 85 33 33 99,http://www.chateaudige.com/fr/,contact@chateaudige.com
HÔTEL CHÂTEAU D'ISENBOURG,Hôtel de tourisme,9/11 route de Pfaffenheim -68250ROUFFACH,03 89 78 58 50,https://www.grandesetapes.com/chateau-hotel-isenbourg-alsace,reservations.isenbourg@grandesetapes.fr
HÔTEL CHÂTEAU D'YGRANDE,Hôtel de tourisme,Le Mont -03160Ygrande,04 70 66 33 11,https://www.chateauygrande.fr/fr/hotel-charme-auvergne,reservation@chateauygrande.fr
HÔTEL CHÂTEAU DE BEAULIEU,Hôtel de tourisme,1098 route de Lillers -62350Busnes,06 15 54 08 72,https://www.lechateaudebeaulieu.fr/,contact@lechateaudebeaulieu.com
HÔTEL CHÂTEAU DE BELLEFONTAINE,Hôtel de tourisme,49 rue de Bellefontaine -14400BAYEUX,02 31 22 00 10,http://www.hotel-bellefontaine.com,info@hotel-bellefontaine.com
HÔTEL CHÂTEAU DE BRIANÇON,Hôtel de tourisme,846 route de Briançon -49140BEAUNE LOIRE-AUTHION,02 41 66 11 80,http://www.chateau-de-briancon.com,contact.pole.briancon@lrs49.fr
HÔTEL CHÂTEAU DE CHAMPLONG,Hôtel de tourisme,100 chemin de la Chapelle -42300Villerest,04 77 69 69 69,https://www.chateau-de-champlong.com/,contact@chateau-de-champlong.com
HÔTEL CHÂTEAU DE CHAPEAU CORNU,Hôtel de tourisme,312 rue de la garenne -38890VIGNIEU,04 74 27 79 00,http://www.chateau-chapeau-cornu.fr,reception@chapeau-cornu.fr
HÔTEL CHÂTEAU DE CHICAMOUR,Hôtel de tourisme,Lieu-dit Chicamour -45530SURY-AUX-BOIS,02 38 55 95 00,https://chateau-de-chicamour.com,chateau-de-chicamour@orange.fr
HÔTEL CHÂTEAU DE COCOVE,Hôtel de tourisme,2 avenue de cocove -62890RECQUES-SUR-HEM,03 21 82 68 29,http://www.chateaudecocove.com/,contact@chateaudecocove.com
HÔTEL CHÂTEAU DE CÎTEAUX LA CUEILLETTE,Hôtel de tourisme,18 rue de Cîteaux -21190Meursault,03 80 20 62 80,https://www.lacueillette.com/fr,contact@lacueillette.com
HÔTEL CHÂTEAU DE DRUDAS,Hôtel de tourisme,Le village -31480DRUDAS,05 34 57 88 88,http://www.chateaudedrudas.com,reservation@chateaudedrudas.com
HÔTEL CHÂTEAU DE L'AUBRIÈRE,Hôtel de tourisme,11 route de Fondettes -37390La Membrolle-sur-Choisille,02 47 51 50 35,https://www.aubriere.fr/,chateau@aubriere.fr
HÔTEL CHÂTEAU DE LA BERCHÈRE,Hôtel de tourisme,La Berchère -21700BONCOURT-LE-BOIS,03 80 61 04 0,http://www.hotelchateaudelaberchere.com,josephinedelaberchere@gmail.com
HÔTEL CHÂTEAU DE LA BÉGUDE,Hôtel de tourisme,route de Roquefort les Pins -06650Opio,04 93 12 37 00,http://www.chateau-begude.com/fr,info@chateau-begude.com
HÔTEL CHÂTEAU DE LA CHÈVRE D'OR,Hôtel de tourisme,Rue du Barri -06360Èze,04 92 12 66 66,https://www.chevredor.fr/,reservation@chevredor.com
HÔTEL CHÂTEAU DE LA DAME BLANCHE,Hôtel de tourisme,1 chemin de la Goulotte -25870Geneuille,03 81 57 64 64,https://www.chateau-de-la-dame-blanche.fr/,contact@chateau-de-la-dame-blanche.fr
HÔTEL CHÂTEAU DE LA MARLIÈRE,Hôtel de tourisme,62-64 rue Théophile Legrand -59610FOURMIES,03 27 58 88 00,https://www.chateaudelamarliere.com,infos@chateaudelamarliere.com
HÔTEL CHÂTEAU DE LA MOTTE,Hôtel de tourisme,16 rue de la motte -59740LIESSIES,03 27 61 81 94,http://chateaudelamotte.fr,contact@chateaudelamotte.fr
HÔTEL CHÂTEAU DE LA MOTTE FENELON,Hôtel de tourisme,Square Du Château -59400CAMBRAI,03 27 83 61 38,http://cambrai-chateau-motte-fenelon.com,contact@cambrai-chateau-motte-fenelon.com
HÔTEL CHÂTEAU DE LA ROQUE,Hôtel de tourisme,Hébécrevon -50180Thèreval,02 33 57 33 20,https://www.chateau-de-la-roque.fr/,info@chateau-de-la-roque.fr
HÔTEL CHÂTEAU DE LA ROZELLE,Hôtel de tourisme,15 bis rue de la Rozelle -41120Cellettes,02 54 70 58 40,https://www.chateaudelarozelle.com/fr/,contact@chateaudelarozelle.com
HÔTEL CHÂTEAU DE LA RÂPÉE,Hôtel de tourisme,Lieu-dit La Râpée -27140Bazincourt-sur-Epte,02 32 55 11 61,https://www.hotel-la-rapee.com/,infos@hotel-la-rapee.com
HÔTEL CHÂTEAU DE LA TOUR,Hôtel de tourisme,10 avenue Font de Veyre -06150CANNES-LA-BOCCA,04 93 90 52 52,www.hotelchateaudelatour.com,reservation@hotelchateaudelatour.com
HÔTEL CHÂTEAU DE LA TREYNE,Hôtel de tourisme,Lieu-dit La Treyne -46200Lacave,05 65 27 60 60,https://www.chateaudelatreyne.com/fr/hotel-dordogne-luxe,philippegombert@chateaudelatreyne.com
HÔTEL CHÂTEAU DE LACAN,Hôtel de tourisme,Rue Jean Macé -19100Brive-la-Gaillarde,05 55 22 00 01,https://hotelchateaulacan.fr/,contact@hotelchateaulacan.com
HÔTEL CHÂTEAU DE LIGNAN,Hôtel de tourisme,Rue des Frères Piques -34490LIGNAN-SUR-ORB,04 67 01 70 17,http://www.chateaulignan.fr,direction@chateaulignan.fr
HÔTEL CHÂTEAU DE LONGCOL,Hôtel de tourisme,Lieu-dit Longcol -12270La Fouillade,06 61 68 55 86,https://www.chateaudelongcol.com/,info@chateaudelongcol.com
HÔTEL CHÂTEAU DE LONGPRÉ,Hôtel de tourisme,RD 624 -09120Varilhes,05 34 02 09 50,https://www.chateaudelongpre.fr,réservations@longpre.fr
HÔTEL CHÂTEAU DE MASSILLAN,Hôtel de tourisme,730 chemin de Massillan -84100UCHAUX,04 90 40 64 51,https://www.chateaudemassillan.fr/,contact@chateaudemassillan.fr
HÔTEL CHÂTEAU DE MAUMUSSON,Hôtel de tourisme,Château de Maumusson -32400Maumusson-Laguian,06 78 60 17 32,https://www.maumusson.com/,info@maumusso.com
HÔTEL CHÂTEAU DE MERCUÈS,Hôtel de tourisme,Route du Château -46090Mercuès,05 65 20 00 01,https://chateaudemercues.com/overview.html,mercues@relaischateaux.com
HÔTEL CHÂTEAU DE MONTREUIL,Hôtel de tourisme,4 chaussée des Capucins -62170Montreuil,03 21 81 53 04,https://www.chateaudemontreuil.com/,reservation@chateaudemontreuil.com
HÔTEL CHÂTEAU DE NOIRIEUX,Hôtel de tourisme,26 route du Moulin -49125Briollay,02 41 42 50 05,https://www.chateaudenoirieux.com/fr/,noirieux@relaischateaux.com
HÔTEL CHÂTEAU DE NOIZAY,Hôtel de tourisme,Promenade de Waulsort -37210Noizay,02 32 40 43 43,https://www.chateaudenoizay.com/,contact@chateaudenoizay.com
HÔTEL CHÂTEAU DE QUINÉVILLE,Hôtel de tourisme,18 rue de l'Église -50310Quinéville,02 33 21 42 67,https://chateau-de-quineville.com/fr/,chateau.de.quineville@gmail.com
HÔTEL CHÂTEAU DE ROCHECOTTE,Hôtel de tourisme,43 rue Dorothée de Dino -37130Saint-Patrice,02 47 96 16 16,http://www.chateau-de-rochecotte.com/,chateauhotel@rochecotte.fr
HÔTEL CHÂTEAU DE ROCHEGUDE,Hôtel de tourisme,Place du Château -26790ROCHEGUDE,04 75 97 21 10,https://www.chateauderochegude.com/fr/hotel-luxe-provence-relais-chateaux-drome,reservations@chateauderochegude.com
HÔTEL CHÂTEAU DE SACY,Hôtel de tourisme,Rue des Croisettes -51500Sacy,03 26 07 60 38,https://www.chateaudesacy-reims.fr/,contact@chateaudesacy-reims.fr
HÔTEL CHÂTEAU DE SAINT VIDAL,Hôtel de tourisme,Château de Saint Vidal -43320Saint-Vidal,09 70 50 01 70,https://chateaudesaintvidal.com/,ilville@saintvidal.com
HÔTEL CHÂTEAU DE SISSI,Hôtel de tourisme,Le Château -76540SASSETOT-LE-MAUCONDUIT,02 35 28 00 11,https://www.chateaudesissi.com/fr/hotel-de-charme-normandie,info@hotelchateaudesissi.com
HÔTEL CHÂTEAU DE TAULANE,Hôtel de tourisme,Le Logis du Pin -83840La Martre,04 93 40 60 80,https://www.chateau-taulane.com/fr/,resahotel@chateau-taulane.com
HÔTEL CHÂTEAU DE TERRIDES,Hôtel de tourisme,1721 route de Terrides -82100Labourgade,05 63 95 05 20,https://chateaudeterrides.fr/,ma@chateaudeterrides.fr
HÔTEL CHÂTEAU DE VALMER,Hôtel de tourisme,81 BOULEVARD DE GIGARO -83420LA CROIX-VALMER,04 94 55 15 15,www.chateauvalmer.com,info@chateauvalmer.com
HÔTEL CHÂTEAU DE VARENNE,Hôtel de tourisme,91 PLACE SAINT-jEAN -30150SAUVETERRE,04 66 82 59 45,http://www.chateaudevarenne.com,info@chateaudevarenne.com
HÔTEL CHÂTEAU DE VERRIÈRES,Hôtel de tourisme,53 rue d'Alsace -49400SAUMUR,02 41 38 05 15,http://www.chateau-verrieres.com,contact@chateau-verrieres.com
HÔTEL CHÂTEAU DES CABRIÈRES,Hôtel de tourisme,domaine de cabrières -30270SAINT-JEAN-DU-GARD,04 66 85 34 34,www.hotel-cabrieres.com,chateau-cabrieres@wanadoo.fr
HÔTEL CHÂTEAU DES HERBEYS,Hôtel de tourisme,route Napoléon -05800CHAUFFAYER,04 92 55 26 83,http://www.hotel-restaurant-chauffayer.fr/,delas.gilbert@orange.fr
HÔTEL CHÂTEAU DES JACOBINS,Hôtel de tourisme,1 ter place des Jacobins -47000Agen,05 53 47 03 31,http://www.chateau-des-jacobins.com/fr.html,hotel@chateau-des-jacobins.com
HÔTEL CHÂTEAU DES TERTRES,Hôtel de tourisme,11 bis rue de Meuves -41150ONZAIN,02 54 20 83 88,http://www.chateau-tertres.com,contact@chateau-tertres.fr
HÔTEL CHÂTEAU DU CLAIR DE LUNE,Hôtel de tourisme,48 avenue Alan Seeger -64200BIARRITZ,05 59 41 53 20,www.hotelclairlune.fr,reception@hotelclairlune.com
HÔTEL CHÂTEAU DU LANDEL,Hôtel de tourisme,Le Landel -76220BÉZANCOURT,02 35 90 16 01,https://www.chateau-du-landel.fr/fr,contact@chateau-du-landel.fr
HÔTEL CHÂTEAU EZA,Hôtel de tourisme,Rue la Pise -06360Èze,04 93 41 12 24,https://www.chateaueza.com/fr/,roodunt@chateaueza.com
HÔTEL CHÂTEAU FRONTENAC,Hôtel de tourisme,54 rue Pierre Charron -75008Paris 8e Arrondissement,01 53 23 13 13,https://www.hfrontenac.com/,hotel@hfrontenac.com
HÔTEL CHÂTEAU LA CHENEVIÈRE,Hôtel de tourisme,Escures -14520Commes,02 31 51 25 25,http://www.lacheneviere.com,reservation@lacheneviere.com
HÔTEL CHÂTEAU LA FLEUNIE,Hôtel de tourisme,rue d'Aubas -24570CONDAT-SUR-VÉZÈRE,05 53 51 32 74,www.lafleunie.com,lafleunie@free.fr
HÔTEL CHÂTEAU LE HAGET,Hôtel de tourisme,Route de Mielan -32320Montesquiou,05 62 70 95 80,https://www.lehaget.com/fr/,info@lehaget.com
HÔTEL CHÂTEAU LE SALLAY,Hôtel de tourisme,Lieu-dit le Sallay -58470SAINCAIZE-MEAUCE,03 86 61 10 10,https://fr.lesallay.fr/,direction@lesallay.fr
HÔTEL CHÂTEAU LES CRAYÈRES,Hôtel de tourisme,64 boulevard Henry Vasnier -51100REIMS,03 26 24 90 00,http://www.lescrayeres.com/,contact@lescrayeres.com
HÔTEL CHÂTEAU PIZAY,Hôtel de tourisme,443 route du Château -69220Saint-Jean-d'Ardières,04 74 66 51 41,https://www.chateau-pizay.com/fr/,info@chateau-pizay.com
HÔTEL CHÂTEAU SAINT JEAN,Hôtel de tourisme,Avenue Henri de la Tourfondue -03100MONTLUÇON,04 70 03 26 57,https://www.chateau-saint-jean.com/fr/,reservation@chateau-saint-jean.com
HÔTEL CHÂTEAU SAINT PIERRE DE SERJAC,Hôtel de tourisme,D 30 -34480Puissalicon,04 67 93 12 34,https://www.serjac.com/fr/,resa@serjac.com
HÔTEL CHÂTEAU VAL DE CÈZE,Hôtel de tourisme,69 rue Léon Fontaine -30200Bagnols-sur-Cèze,04 66 89 61 26,https://www.domainevaldeceze.fr/,hotelvaldeceze@sud-provence.com
HÔTEL CHÂTEAU VOLTAIRE,Hôtel de tourisme,55-57 rue Saint-Roch -75001Paris 1er Arrondissement,01 53 45 91 00,https://www.chateauvoltaire.com/,contact@hotelchateauvoltaire.com
HÔTEL CHÂTEAUDUN OPÉRA,Hôtel de tourisme,30 rue de Châteaudun -75009Paris 9e Arrondissement,01 49 70 09 99,https://www.hotelchateaudunopera.fr/,reservations@hotelchateaudun.com
HÔTEL CIGOLAND,Hôtel de tourisme,Route de Sélestat -67600KINTZHEIM,03 88 92 05 94,http://hotelcigoland.com/,contact@cigoland.fr
HÔTEL CINÉPOLE,Hôtel de tourisme,8 avenue des Platanes -94340Joinville-le-Pont,01 48 89 99 77,https://www.hotel-cinepole.com/,contact@hotel-cinepole.com
HÔTEL CIRIUS,Hôtel de tourisme,38 Boulevard du château -42210MONTROND-LES-BAINS,04 77 54 89 22,www.hotel-restaurant-cirius.com,hotel.cirius@orange.fr
HÔTEL CIS PARIS RAVEL,Hôtel de tourisme,6 avenue Maurice Ravel -75012PARIS,01 44 75 60 00,https://www.hotel-cis-paris-ravel.com/fr,accueil-ravel@cisp.fr
HÔTEL CITIZENM PARIS AÉROPORT CHARLES DE GAULLE,Hôtel de tourisme,7 rue de Rome -93290Tremblay-en-France,01 78 90 26 53,https://www.citizenm.com/fr/hotels/europe/paris/hotel-paris-charles-de-gaulle,pariscdgteam@citizenm.com
